Rb,Sr,Zr,Nb,Y,Ba,Ti,Th,U,La,Ce,source,sample_id,site,notes,verification_flag,paper,year,method,method_tier,units,is_source_reference,Fe,Mn,Zn,Pb,Sm,Eu,Yb,Lu,Ga
111.0,128.0,123.0,9.0,19.0,643.0,606.0,9.0,,,,Dhemenegaki,JMA14 NM389 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12710.0,548.0,33.0,24.0,,,,,15.0
122.0,102.0,107.0,9.0,17.0,611.0,623.0,11.0,,,,Sta Nychia,JMA14 NM390 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9431.0,609.0,46.0,24.0,,,,,16.0
118.0,98.0,106.0,10.0,16.0,619.0,545.0,11.0,,,,Sta Nychia,JMA14 NM391 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9350.0,667.0,45.0,25.0,,,,,16.0
113.0,95.0,102.0,8.0,20.0,628.0,477.0,11.0,,,,Sta Nychia,JMA14 NM392 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9873.0,612.0,50.0,28.0,,,,,17.0
114.0,104.0,110.0,10.0,19.0,614.0,622.0,11.0,,,,Sta Nychia,JMA14 NM393 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9515.0,544.0,33.0,24.0,,,,,15.0
110.0,122.0,116.0,10.0,15.0,700.0,416.0,10.0,,,,Dhemenegaki,JMA14 NM394 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12206.0,463.0,28.0,22.0,,,,,15.0
102.0,109.0,106.0,9.0,15.0,763.0,398.0,8.0,,,,Dhemenegaki,JMA14 NM395 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12207.0,477.0,56.0,21.0,,,,,16.0
113.0,94.0,109.0,8.0,19.0,649.0,484.0,13.0,,,,Sta Nychia,JMA14 NM396 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9565.0,572.0,29.0,22.0,,,,,14.0
113.0,114.0,119.0,8.0,20.0,660.0,529.0,12.0,,,,Dhemenegaki,JMA14 NM397 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12603.0,528.0,54.0,26.0,,,,,17.0
109.0,108.0,120.0,10.0,17.0,644.0,563.0,11.0,,,,Dhemenegaki,JMA14 NM398 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11658.0,466.0,38.0,24.0,,,,,15.0
115.0,96.0,108.0,10.0,20.0,704.0,492.0,10.0,,,,Sta Nychia,JMA14 NM399 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9355.0,620.0,39.0,26.0,,,,,16.0
115.0,103.0,109.0,11.0,19.0,664.0,528.0,11.0,,,,Sta Nychia,JMA14 NM400 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9557.0,568.0,46.0,23.0,,,,,16.0
108.0,114.0,122.0,9.0,17.0,675.0,599.0,11.0,,,,Dhemenegaki,JMA14 NM401 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12123.0,634.0,41.0,24.0,,,,,15.0
117.0,104.0,110.0,7.0,17.0,724.0,329.0,10.0,,,,Sta Nychia,JMA14 NM402 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11369.0,596.0,55.0,27.0,,,,,17.0
114.0,99.0,110.0,9.0,20.0,600.0,367.0,12.0,,,,Sta Nychia,JMA14 NM403 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9468.0,397.0,37.0,24.0,,,,,15.0
120.0,102.0,105.0,8.0,15.0,641.0,407.0,9.0,,,,Sta Nychia,JMA14 NM404 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9888.0,253.0,44.0,21.0,,,,,15.0
121.0,102.0,105.0,8.0,20.0,761.0,421.0,11.0,,,,Sta Nychia,JMA14 NM405 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9963.0,454.0,43.0,23.0,,,,,17.0
122.0,104.0,108.0,10.0,20.0,655.0,675.0,12.0,,,,Sta Nychia,JMA14 NM406 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11609.0,1069.0,36.0,28.0,,,,,16.0
110.0,126.0,112.0,8.0,18.0,700.0,753.0,12.0,,,,Dhemenegaki,JMA14 NM407 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12322.0,475.0,45.0,26.0,,,,,16.0
110.0,101.0,105.0,9.0,17.0,732.0,379.0,13.0,,,,Sta Nychia,JMA14 NM408 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9453.0,400.0,43.0,23.0,,,,,16.0
122.0,102.0,106.0,8.0,16.0,742.0,334.0,11.0,,,,Sta Nychia,JMA14 NM409 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9635.0,516.0,35.0,22.0,,,,,16.0
114.0,98.0,105.0,8.0,18.0,727.0,419.0,8.0,,,,Sta Nychia,JMA14 NM410 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10136.0,532.0,49.0,21.0,,,,,15.0
113.0,98.0,105.0,9.0,15.0,685.0,556.0,14.0,,,,Sta Nychia,JMA14 NM411 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,8997.0,536.0,47.0,24.0,,,,,15.0
113.0,107.0,113.0,10.0,16.0,672.0,465.0,10.0,,,,Sta Nychia,JMA14 NM412 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11888.0,462.0,38.0,23.0,,,,,15.0
100.0,108.0,115.0,9.0,17.0,657.0,634.0,13.0,,,,Dhemenegaki,JMA14 NM413 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11648.0,515.0,39.0,25.0,,,,,15.0
107.0,112.0,118.0,8.0,16.0,650.0,665.0,10.0,,,,Dhemenegaki,JMA14 NM414 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11912.0,448.0,44.0,25.0,,,,,16.0
113.0,100.0,112.0,9.0,17.0,794.0,282.0,11.0,,,,Sta Nychia,JMA14 NM415 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9595.0,467.0,35.0,24.0,,,,,15.0
107.0,116.0,106.0,8.0,15.0,688.0,533.0,8.0,,,,Dhemenegaki,JMA14 NM416 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,13260.0,600.0,35.0,21.0,,,,,15.0
115.0,93.0,100.0,7.0,15.0,660.0,438.0,9.0,,,,Sta Nychia,JMA14 NM417 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9387.0,397.0,53.0,22.0,,,,,16.0
123.0,107.0,106.0,9.0,17.0,732.0,385.0,10.0,,,,Sta Nychia,JMA14 NM418 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9794.0,478.0,37.0,25.0,,,,,15.0
109.0,121.0,123.0,12.0,20.0,649.0,771.0,13.0,,,,Dhemenegaki,JMA14 NM419 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12566.0,661.0,42.0,22.0,,,,,15.0
115.0,123.0,120.0,8.0,17.0,829.0,393.0,11.0,,,,Dhemenegaki,JMA14 NM420 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12836.0,620.0,31.0,24.0,,,,,14.0
119.0,103.0,108.0,10.0,18.0,646.0,510.0,9.0,,,,Sta Nychia,JMA14 NM421 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9655.0,480.0,39.0,23.0,,,,,16.0
121.0,102.0,106.0,9.0,16.0,606.0,350.0,11.0,,,,Sta Nychia,JMA14 NM422 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9465.0,598.0,37.0,23.0,,,,,16.0
116.0,102.0,103.0,10.0,19.0,623.0,467.0,12.0,,,,Sta Nychia,JMA14 NM423 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9919.0,532.0,52.0,22.0,,,,,17.0
113.0,107.0,105.0,10.0,19.0,645.0,611.0,13.0,,,,Sta Nychia,JMA14 NM424 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9246.0,506.0,41.0,28.0,,,,,15.0
120.0,100.0,115.0,12.0,17.0,707.0,382.0,14.0,,,,Sta Nychia,JMA14 NM425 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10094.0,500.0,41.0,26.0,,,,,16.0
113.0,101.0,104.0,10.0,19.0,797.0,279.0,12.0,,,,Sta Nychia,JMA14 NM426 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9019.0,366.0,38.0,21.0,,,,,15.0
112.0,89.0,105.0,9.0,15.0,669.0,480.0,8.0,,,,Sta Nychia,JMA14 NM427 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9461.0,410.0,40.0,23.0,,,,,16.0
116.0,100.0,107.0,10.0,17.0,640.0,358.0,11.0,,,,Sta Nychia,JMA14 NM428 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9498.0,509.0,51.0,26.0,,,,,16.0
110.0,123.0,116.0,11.0,18.0,692.0,694.0,12.0,,,,Dhemenegaki,JMA14 NM429 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12029.0,422.0,52.0,25.0,,,,,16.0
108.0,120.0,114.0,8.0,18.0,654.0,785.0,10.0,,,,Dhemenegaki,JMA14 NM430 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12072.0,483.0,44.0,22.0,,,,,15.0
124.0,102.0,102.0,7.0,18.0,609.0,582.0,10.0,,,,Sta Nychia,JMA14 NM431 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10726.0,619.0,35.0,25.0,,,,,15.0
103.0,113.0,117.0,9.0,17.0,670.0,634.0,8.0,,,,Dhemenegaki,JMA14 NM432 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12253.0,515.0,30.0,22.0,,,,,14.0
121.0,96.0,105.0,9.0,17.0,715.0,407.0,7.0,,,,Sta Nychia,JMA14 NM433 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9886.0,564.0,42.0,25.0,,,,,16.0
102.0,109.0,118.0,10.0,19.0,692.0,671.0,10.0,,,,Dhemenegaki,JMA14 NM434 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11355.0,504.0,40.0,24.0,,,,,15.0
123.0,125.0,101.0,11.0,17.0,832.0,493.0,11.0,,,,Dhemenegaki,JMA14 NM435 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,16106.0,528.0,69.0,24.0,,,,,17.0
109.0,119.0,117.0,8.0,18.0,710.0,484.0,11.0,,,,Dhemenegaki,JMA14 NM436 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12164.0,554.0,48.0,24.0,,,,,15.0
108.0,111.0,114.0,7.0,17.0,734.0,475.0,8.0,,,,Dhemenegaki,JMA14 NM437 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11539.0,471.0,44.0,27.0,,,,,16.0
116.0,124.0,113.0,9.0,16.0,753.0,378.0,8.0,,,,Dhemenegaki,JMA14 NM438 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12393.0,469.0,27.0,20.0,,,,,14.0
125.0,105.0,108.0,11.0,18.0,616.0,581.0,12.0,,,,Sta Nychia,JMA14 NM439 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10252.0,771.0,31.0,25.0,,,,,15.0
107.0,116.0,115.0,9.0,19.0,741.0,696.0,11.0,,,,Dhemenegaki,JMA14 NM440 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12395.0,456.0,36.0,23.0,,,,,15.0
120.0,103.0,105.0,10.0,19.0,780.0,393.0,12.0,,,,Sta Nychia,JMA14 NM441 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9929.0,530.0,41.0,26.0,,,,,15.0
118.0,97.0,103.0,10.0,18.0,677.0,435.0,9.0,,,,Sta Nychia,JMA14 NM442 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9298.0,507.0,36.0,24.0,,,,,15.0
118.0,97.0,106.0,10.0,21.0,674.0,400.0,14.0,,,,Sta Nychia,JMA14 NM443 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10036.0,415.0,48.0,23.0,,,,,16.0
111.0,94.0,93.0,7.0,17.0,762.0,402.0,12.0,,,,Sta Nychia,JMA14 NM444 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,8977.0,445.0,45.0,24.0,,,,,16.0
120.0,96.0,108.0,9.0,16.0,844.0,203.0,10.0,,,,Sta Nychia,JMA14 NM445 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9637.0,507.0,46.0,23.0,,,,,15.0
127.0,108.0,107.0,8.0,17.0,705.0,313.0,13.0,,,,Sta Nychia,JMA14 NM446 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9933.0,433.0,38.0,22.0,,,,,15.0
117.0,96.0,106.0,8.0,18.0,682.0,400.0,10.0,,,,Sta Nychia,JMA14 NM447 ,Tsikniadhes ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9527.0,399.0,41.0,24.0,,,,,16.0
121.0,105.0,110.0,10.0,18.0,671.0,491.0,10.0,,,,Sta Nychia,JMA14 NM448 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10110.0,552.0,31.0,23.0,,,,,15.0
115.0,106.0,107.0,8.0,16.0,693.0,560.0,12.0,,,,Sta Nychia,JMA14 NM449 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9348.0,491.0,36.0,27.0,,,,,15.0
117.0,98.0,109.0,9.0,19.0,773.0,330.0,11.0,,,,Sta Nychia,JMA14 NM450 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9766.0,466.0,34.0,23.0,,,,,15.0
118.0,105.0,110.0,10.0,20.0,682.0,558.0,10.0,,,,Sta Nychia,JMA14 NM451 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10335.0,424.0,43.0,25.0,,,,,15.0
121.0,103.0,103.0,9.0,18.0,714.0,337.0,13.0,,,,Sta Nychia,JMA14 NM452 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10619.0,548.0,38.0,28.0,,,,,16.0
120.0,108.0,107.0,9.0,19.0,734.0,518.0,12.0,,,,Sta Nychia,JMA14 NM453 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9549.0,526.0,46.0,24.0,,,,,15.0
117.0,104.0,106.0,10.0,19.0,655.0,484.0,12.0,,,,Sta Nychia,JMA14 NM454 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9509.0,568.0,45.0,24.0,,,,,15.0
106.0,97.0,101.0,8.0,21.0,687.0,515.0,12.0,,,,Sta Nychia,JMA14 NM455 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9226.0,478.0,44.0,25.0,,,,,16.0
124.0,101.0,108.0,9.0,20.0,650.0,517.0,12.0,,,,Sta Nychia,JMA14 NM456 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9683.0,414.0,40.0,22.0,,,,,16.0
118.0,108.0,102.0,8.0,18.0,778.0,266.0,12.0,,,,Sta Nychia,JMA14 NM457 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9872.0,496.0,24.0,21.0,,,,,15.0
117.0,104.0,108.0,8.0,17.0,665.0,455.0,10.0,,,,Sta Nychia,JMA14 NM458 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9797.0,459.0,37.0,29.0,,,,,15.0
124.0,106.0,111.0,10.0,16.0,552.0,638.0,10.0,,,,Sta Nychia,JMA14 NM459 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10040.0,647.0,48.0,27.0,,,,,16.0
121.0,100.0,108.0,9.0,17.0,643.0,322.0,11.0,,,,Sta Nychia,JMA14 NM460 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9615.0,467.0,45.0,24.0,,,,,16.0
117.0,104.0,109.0,9.0,21.0,804.0,355.0,11.0,,,,Sta Nychia,JMA14 NM461 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10220.0,581.0,40.0,24.0,,,,,15.0
116.0,105.0,105.0,11.0,16.0,696.0,352.0,13.0,,,,Sta Nychia,JMA14 NM462 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9604.0,521.0,33.0,21.0,,,,,14.0
116.0,100.0,102.0,9.0,19.0,654.0,507.0,12.0,,,,Sta Nychia,JMA14 NM463 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9659.0,468.0,33.0,25.0,,,,,15.0
119.0,109.0,105.0,10.0,19.0,707.0,433.0,9.0,,,,Sta Nychia,JMA14 NM464 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9743.0,391.0,34.0,23.0,,,,,16.0
114.0,125.0,121.0,9.0,22.0,699.0,747.0,11.0,,,,Dhemenegaki,JMA14 NM465 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,12588.0,478.0,44.0,24.0,,,,,15.0
125.0,107.0,103.0,8.0,14.0,794.0,324.0,12.0,,,,Sta Nychia,JMA14 NM466 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10271.0,469.0,42.0,22.0,,,,,15.0
115.0,103.0,112.0,10.0,17.0,717.0,469.0,13.0,,,,Sta Nychia,JMA14 NM467 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10037.0,439.0,41.0,25.0,,,,,16.0
122.0,102.0,108.0,9.0,17.0,658.0,360.0,13.0,,,,Sta Nychia,JMA14 NM468 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9829.0,448.0,31.0,21.0,,,,,14.0
125.0,111.0,110.0,8.0,19.0,732.0,405.0,14.0,,,,Sta Nychia,JMA14 NM469 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10344.0,486.0,55.0,25.0,,,,,16.0
120.0,102.0,108.0,8.0,16.0,619.0,396.0,14.0,,,,Sta Nychia,JMA14 NM470 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9769.0,383.0,30.0,24.0,,,,,15.0
127.0,103.0,107.0,11.0,18.0,687.0,437.0,13.0,,,,Sta Nychia,JMA14 NM471 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9966.0,520.0,43.0,22.0,,,,,15.0
119.0,105.0,106.0,10.0,18.0,705.0,345.0,12.0,,,,Sta Nychia,JMA14 NM472 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10111.0,494.0,41.0,23.0,,,,,16.0
114.0,106.0,110.0,11.0,19.0,749.0,502.0,11.0,,,,Sta Nychia,JMA14 NM473 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9956.0,527.0,46.0,22.0,,,,,16.0
120.0,102.0,110.0,9.0,18.0,693.0,270.0,10.0,,,,Sta Nychia,JMA14 NM474 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10196.0,561.0,42.0,22.0,,,,,16.0
119.0,99.0,99.0,7.0,15.0,737.0,461.0,10.0,,,,Sta Nychia,JMA14 NM475 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10104.0,466.0,43.0,21.0,,,,,16.0
121.0,108.0,114.0,10.0,19.0,762.0,351.0,12.0,,,,Sta Nychia,JMA14 NM476 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10573.0,546.0,25.0,22.0,,,,,15.0
123.0,101.0,106.0,9.0,18.0,710.0,402.0,11.0,,,,Sta Nychia,JMA14 NM477 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10503.0,595.0,33.0,21.0,,,,,16.0
119.0,105.0,104.0,9.0,16.0,715.0,302.0,11.0,,,,Sta Nychia,JMA14 NM478 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9629.0,486.0,30.0,19.0,,,,,14.0
118.0,98.0,109.0,9.0,16.0,712.0,453.0,10.0,,,,Sta Nychia,JMA14 NM479 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11267.0,403.0,35.0,23.0,,,,,16.0
115.0,97.0,105.0,8.0,19.0,704.0,420.0,11.0,,,,Sta Nychia,JMA14 NM480 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,8998.0,572.0,42.0,25.0,,,,,16.0
113.0,105.0,107.0,8.0,17.0,702.0,453.0,12.0,,,,Sta Nychia,JMA14 NM481 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9781.0,417.0,35.0,22.0,,,,,17.0
113.0,100.0,107.0,10.0,18.0,736.0,445.0,11.0,,,,Sta Nychia,JMA14 NM482 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9613.0,410.0,43.0,24.0,,,,,17.0
125.0,103.0,103.0,9.0,20.0,699.0,426.0,13.0,,,,Sta Nychia,JMA14 NM483 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10629.0,351.0,53.0,23.0,,,,,16.0
117.0,96.0,108.0,8.0,18.0,626.0,457.0,8.0,,,,Sta Nychia,JMA14 NM484 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9304.0,459.0,33.0,24.0,,,,,16.0
118.0,104.0,102.0,9.0,18.0,761.0,304.0,16.0,,,,Sta Nychia,JMA14 NM485 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9783.0,324.0,29.0,21.0,,,,,14.0
125.0,104.0,107.0,11.0,16.0,620.0,638.0,11.0,,,,Sta Nychia,JMA14 NM486 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9999.0,624.0,40.0,25.0,,,,,15.0
116.0,105.0,109.0,10.0,21.0,719.0,373.0,13.0,,,,Sta Nychia,JMA14 NM487 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9853.0,585.0,47.0,21.0,,,,,15.0
123.0,100.0,102.0,9.0,19.0,723.0,274.0,11.0,,,,Sta Nychia,JMA14 NM488 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9630.0,552.0,54.0,24.0,,,,,17.0
112.0,102.0,103.0,8.0,19.0,744.0,408.0,9.0,,,,Sta Nychia,JMA14 NM489 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9466.0,488.0,44.0,22.0,,,,,16.0
118.0,98.0,108.0,11.0,18.0,749.0,400.0,14.0,,,,Sta Nychia,JMA14 NM490 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9915.0,308.0,36.0,23.0,,,,,15.0
116.0,100.0,101.0,9.0,14.0,785.0,354.0,9.0,,,,Sta Nychia,JMA14 NM491 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9965.0,459.0,42.0,26.0,,,,,16.0
121.0,105.0,100.0,9.0,18.0,645.0,534.0,11.0,,,,Sta Nychia,JMA14 NM492 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9669.0,406.0,38.0,22.0,,,,,15.0
119.0,103.0,101.0,10.0,17.0,748.0,407.0,10.0,,,,Sta Nychia,JMA14 NM493 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9610.0,471.0,46.0,24.0,,,,,16.0
121.0,107.0,105.0,9.0,18.0,711.0,316.0,12.0,,,,Sta Nychia,JMA14 NM494 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,10020.0,404.0,34.0,25.0,,,,,15.0
109.0,100.0,109.0,10.0,19.0,796.0,209.0,10.0,,,,Sta Nychia,JMA14 NM495 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9641.0,343.0,42.0,24.0,,,,,17.0
116.0,103.0,114.0,9.0,19.0,663.0,599.0,14.0,,,,Sta Nychia,JMA14 NM496 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9721.0,378.0,48.0,24.0,,,,,16.0
130.0,98.0,105.0,9.0,19.0,788.0,257.0,16.0,,,,Sta Nychia,JMA14 NM497 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11063.0,528.0,40.0,23.0,,,,,16.0
113.0,89.0,109.0,11.0,17.0,681.0,363.0,11.0,,,,Sta Nychia,JMA14 NM498 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9340.0,547.0,45.0,25.0,,,,,16.0
120.0,96.0,103.0,10.0,14.0,699.0,454.0,10.0,,,,Sta Nychia,JMA14 NM499 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,11403.0,459.0,36.0,24.0,,,,,15.0
117.0,102.0,105.0,5.0,22.0,772.0,364.0,9.0,,,,Sta Nychia,JMA14 NM500 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9622.0,416.0,44.0,22.0,,,,,15.0
123.0,95.0,108.0,9.0,18.0,737.0,300.0,11.0,,,,Sta Nychia,JMA14 NM501 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9451.0,472.0,44.0,25.0,,,,,16.0
110.0,96.0,106.0,9.0,19.0,682.0,514.0,10.0,,,,Sta Nychia,JMA14 NM502 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9658.0,466.0,37.0,22.0,,,,,15.0
98.0,84.0,95.0,9.0,17.0,678.0,464.0,11.0,,,,Sta Nychia,JMA14 NM503 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,8152.0,435.0,60.0,24.0,,,,,17.0
121.0,101.0,109.0,8.0,19.0,660.0,471.0,13.0,,,,Sta Nychia,JMA14 NM504 ,Tzabaris ,,True,Morgan 2015,2015.0,pXRF,1.0,ppm,True,9153.0,599.0,35.0,21.0,,,,,14.0
